Performance counter,Mnemonic,Correlation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
SSE_PRE_EXEC.L1,r0107:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSE_PRE_EXEC.L2,r0207:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSE_PRE_EXEC.STORES,r0307:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DTLB_MISSES.ANY,r0108:u,0.77432038851,541,542,530,528,522,521,522,527,526,518,522,524,528,526,516,522,523,529,524,519,525,528,526,522,528,527,523,522,529,526,522,522
DTLB_MISSES.MISS_LD,r0208:u,0.858454377923,388,385,388,382,368,370,375,370,370,372,369,375,370,371,372,369,374,370,374,372,370,367,377,373,370,372,369,373,374,370,373,371
DTLB_MISSES.L0_MISS_LD,r0408:u,-0.511223249107,817,640,810,804,799,829,829,799,804,816,820,827,808,808,809,803,819,801,822,844,805,787,830,822,803,809,817,816,807,796,822,812
DTLB_MISSES.MISS_ST,r0808:u,-0.301190751725,152,150,152,152,152,153,152,153,154,152,152,152,151,152,151,152,151,154,152,152,152,154,153,152,153,153,153,152,152,153,151,151
MEMORY_DISAMBIGUATION.RESET,r0109:u,-0.0823758478687,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,-1
MEMORY_DISAMBIGUATION.SUCCESS,r0209:u,-0.118916377298,260,132,499,4071,-281,1370,789,1297,18,645,449,522,898,875,1019,696,223,608,1178,353,657,668,686,669,992,35,670,161,109,716,922,326
PAGE_WALKS.COUNT,r010c:u,0.188682581745,520,521,525,532,517,515,517,520,518,518,519,510,528,518,518,518,520,521,517,525,525,513,515,524,521,524,517,522,516,516,520,522
PAGE_WALKS.CYCLES,r020c:u,0.102199260443,5047,4837,5305,3648,5448,5062,4035,5035,5537,5973,4693,4194,4185,4145,5931,4433,3712,4543,5694,4578,4164,5733,4998,3779,4204,5193,5484,4575,3710,5827,5048,4381
FP_COMP_OPS_EXE,r0010:u,0.903305554513,10485893,10485933,10485945,10485869,10485765,10485771,10485789,10485774,10485774,10485776,10485793,10485795,10485804,10485798,10485775,10485780,10485801,10485782,10485768,10485789,10485799,10485774,10485778,10485783,10485797,10485786,10485776,10485793,10485792,10485772,10485771,10485796
FP_ASSIST,r0011:u,0.254672898574,3,5,3,5,0,2,3,4,2,2,2,4,5,3,2,2,4,4,2,2,3,3,2,2,4,3,2,3,4,3,1,2
MUL,r0012:u,0.9708059882,5242995,5243005,5242997,5242919,5242897,5242909,5242899,5242892,5242903,5242906,5242909,5242900,5242894,5242896,5242905,5242909,5242901,5242891,5242909,5242908,5242898,5242894,5242910,5242903,5242891,5242890,5242899,5242903,5242891,5242906,5242909,5242901
DIV,r0013:u,0.0860496723085,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYCLES_DIV_BUSY,r0014:u,0.307037457329,0,0,0,-1,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,-1,-1,-1,-1,-1,0,0,-1,0,-1,-1,-1,0
IDLE_DURING_DIV,r0018:u,0.10416068425,-1,0,0,0,-1,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,1,-1,0,-1,-1,-1,-1,-1,-1
DELAYED_BYPASS.FP,r0019:u,-0.0157450125676,5241489,5243386,5243310,4827939,5239836,5242196,5242517,5242839,5242524,5242581,5242504,5241892,5242570,5242146,5242588,5241843,5241414,5241432,5241842,5242103,5242580,5242645,5242624,5242995,5242265,5242621,5242972,5242435,5242395,5242970,5241948,5241910
DELAYED_BYPASS.SIMD,r0119:u,-0.032220327542,-1,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,-1,0
DELAYED_BYPASS.LOAD,r0219:u,0.604055786828,1039611,522197,17,977354,99030,35273,14418,14398,49157,83917,52128,27793,14874,41993,42747,150098,164271,85496,85578,233936,80963,29596,43718,30831,35005,44401,40829,19319,19619,61911,45403,145358
L2_ADS.CORE,r4021:u,0.276178607449,339250,339682,339945,342305,332648,328790,343167,340318,331261,332154,326767,339799,341947,338771,327545,325360,339402,335871,332548,334920,341263,328330,335066,337251,343451,338502,329026,332094,340394,330130,331504,330544
L2_DBUS_BUSY_RD.CORE,r4023:u,-0.0984164063214,658503,690408,686633,683662,684546,698883,682616,683943,700685,675376,669653,687569,690332,672429,682786,662590,672129,628107,704655,706012,664756,688296,696895,711404,700552,662210,666530,692975,692768,684189,686108,674308
L2_LINES_IN.CORE,r4024:u,0.505253254703,3249,3211,3151,3113,3063,3097,3106,3097,3091,3102,3132,3279,3102,3094,3120,3124,3103,3090,3138,3193,3121,3057,3174,3169,3141,3107,3092,3121,3106,3125,3158,3152
L2_LINES_IN.CORE.PREFETCH,r5024:u,-0.127862307355,128127,127799,126946,128407,127386,127175,127968,128082,127849,127691,127584,128381,127800,128040,128232,128083,127874,127923,128386,128898,127810,126427,128529,128422,128333,128001,126952,126569,127981,128506,128916,128640
L2_M_LINES_IN.CORE,r4025:u,-0.047878377499,65468,65522,65471,65486,65499,65550,65528,65439,65464,65537,65562,65559,65505,65479,65557,65542,65586,65487,65514,65459,65459,65393,65546,65497,65455,65420,65435,65497,65407,65451,65499,65523
L2_LINES_OUT.CORE,r4026:u,0.554115480986,3268,3242,3139,3138,3166,3095,3096,3131,3169,3109,3097,3227,3131,3150,3096,3088,3023,3155,3103,3128,3129,3190,3052,3106,3154,3185,3131,3149,3130,3114,3095,3058
L2_LINES_OUT.CORE.PREFETCH,r5026:u,-0.0977156450112,127889,127826,128050,126431,127997,127784,127578,127935,128000,128317,128575,126841,128597,128033,128122,128415,128584,127682,127974,128851,128215,127694,128556,128200,128268,127982,127884,128257,126900,127993,128280,128462
L2_M_LINES_OUT.CORE,r4027:u,0.164836626813,1527,1514,1481,1487,1512,1488,1475,1511,1500,1474,1486,1506,1499,1521,1500,1491,1471,1506,1507,1480,1511,1528,1488,1475,1506,1530,1531,1517,1492,1512,1481,1463
L2_M_LINES_OUT.CORE.PREFETCH,r5027:u,-0.185741671635,59487,60569,59116,60545,58272,61749,62036,59899,58039,60518,62214,62565,62285,59726,60359,61765,62498,58534,58732,61137,61901,59147,60633,62246,61570,59821,59277,62236,61913,57543,60704,61221
L2_IFETCH.CORE.ALL,r4f28:u,0.639306425742,60,47,47,12,37,29,15,29,36,24,19,14,12,30,33,18,8,33,36,23,19,39,18,8,15,25,41,16,16,40,20,15
L2_LD.CORE.ALL,r4f29:u,0.0379274054424,65736,65728,65700,65651,66654,65651,65756,65633,65636,65645,65728,65724,65706,65683,65643,65712,65731,65632,65619,65678,65664,65639,65638,65653,65651,65648,65637,65657,65648,65619,65654,65645
L2_LD.CORE.PREFETCH.ALL,r5f29:u,-0.0238078036123,279362,280176,279758,283411,283381,281921,274994,282470,283112,282942,278118,276597,275837,280350,283184,278785,275930,283719,283416,278766,275752,283197,282935,278772,276164,280948,283232,276563,276814,283921,280119,278655
L2_ST.CORE.ALL,r4f2a:u,0.0136116970962,65538,65539,65550,65542,65540,65552,65540,65536,65537,65544,65540,65538,65532,65540,65540,65540,65537,65544,65567,65548,65538,65541,65541,65539,65536,65541,65540,65552,65539,65539,65542,65540
L2_LOCK.CORE.ALL,r4f2b:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2_RQSTS.CORE.ALL,r4f2e:u,0.088860860293,131333,131330,131265,131228,132157,131306,131195,131197,131250,131235,131256,131234,131209,131188,131300,131309,131191,131206,131299,131211,131184,131239,131256,131237,131192,131213,131189,131212,131191,131227,131221,131202
L2_RQSTS.CORE.PREFETCH.ALL,r5f2e:u,-0.415067616637,277577,275933,278475,283552,282791,283049,276615,279766,283442,283150,279661,278380,278306,281402,283223,282921,277408,282237,283129,279428,277333,283162,283222,279174,278694,281218,282644,278933,278640,283810,284473,279005
L2_RQSTS.SELF.DEMAND.I_STATE,r412e:u,0.635295251692,3283,3233,3152,3161,3106,3163,3097,3093,3127,3078,3143,3228,3107,3077,3140,3147,3098,3095,3169,3128,3085,3152,3162,3121,3103,3131,3085,3185,3092,3132,3158,3118
L2_RQSTS.SELF.DEMAND.MESI,r4f2e:u,0.088860860293,131333,131330,131265,131228,132157,131306,131195,131197,131250,131235,131256,131234,131209,131188,131300,131309,131191,131206,131299,131211,131184,131239,131256,131237,131192,131213,131189,131212,131191,131227,131221,131202
L2_REJECT_BUSQ.CORE.ALL,r4f30:u,-0.439843223469,1499,1530,1553,3030,2865,2902,3160,3187,3104,2180,2026,1891,2166,2180,2082,2095,2189,2155,3377,4241,4214,3792,4177,4385,4565,3569,2930,2320,2265,2175,2107,2108
L2_REJECT_BUSQ.CORE.PREFETCH.ALL,r5f30:u,0.129233670129,28068,30916,31342,28271,29988,29061,31435,32495,28861,22568,21526,25080,32032,32361,27589,27440,31626,31208,26276,30191,31673,30600,28381,29133,30373,27096,23663,26246,31916,30266,27533,27161
L2_NO_REQ.CORE,r4032:u,0.999551124108,45015393,41883569,38804501,18042477,14511046,14629937,14644849,14662342,14649491,14604574,14598654,14636942,14639063,14644453,14601822,14533050,14616566,15018862,15651394,15483467,14499348,14627574,14628560,14633985,14660143,14640227,14607009,14644228,14645841,14617195,14601766,14516915
EIST_TRANS,r003a:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THERMAL_TRIP,rc03b:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPU_CLK_UNHALTED.CORE_P,cycles:u,1.0,48440291,45241722,42149382,21485441,18064848,18050690,18057697,18059380,18060106,18055986,18053947,18059746,18055906,18064342,18056014,18056979,18057741,18060578,18065708,18083056,18064527,18055855,18052953,18051183,18059193,18063878,18054395,18059191,18059821,18057441,18053856,18050926
CPU_CLK_UNHALTED.BUS,r013c:u,0.999997762202,16139490,15090926,14048222,7189419,6019692,6018186,6017513,6017959,6017891,6019859,6021198,6020173,6018648,6018855,6019479,6021616,6020099,6016535,6022457,6030136,6022977,6016917,6020615,6019326,6018237,6018445,6018025,6020964,6017116,6019124,6019690,6020637
CPU_CLK_UNHALTED.NO_OTHER,r023c:u,0.945798352644,14067731,13240154,12104389,4879177,5927375,4472779,5856136,5880542,5930841,4567944,3861358,5225499,4765169,5976606,4614489,3681452,4713418,6201895,5056149,4155935,4520994,6115342,4305967,4258455,5806923,5917086,5897692,4530432,6365854,5835099,4455537,3756260
L1D_CACHE_LD.ALL,r0f40:u,0.947632643492,13647352,13647925,13642040,12594106,10514492,10502770,10501049,10501871,10501845,10502015,10501977,10501111,10501381,10502063,10501749,10501773,10501207,10502124,10501679,10501785,10501489,10502163,10501991,10500960,10501085,10502117,10502194,10501799,10501201,10502181,10502019,10502036
L1D_CACHE_ST.ALL,r0f41:u,nan,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434,6291434
L1D_CACHE_LOCK.ALL,r0f42:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1D_CACHE_LOCK_DURATION,r1042:u,0.0599575756268,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,0,0,-1,-1,0,0,0,-1,-1,1,0,0,0,-2,-1,0,0
L1D_ALL_REF,r0143:u,0.947575051454,19937914,19938292,19934216,18886026,16805134,16793606,16793189,16793457,16792944,16793696,16793370,16793012,16792484,16793632,16793453,16793176,16793433,16793654,16793137,16793106,16793012,16793751,16793015,16793223,16793298,16793406,16794015,16793005,16793405,16793471,16792906,16793401
L1D_ALL_CACHE_REF,r0243:u,0.947575267532,19937914,19938288,19934211,18886021,16805130,16793603,16793188,16793457,16792944,16793696,16793370,16793012,16792484,16793632,16793453,16793176,16793433,16793654,16793137,16793106,16793012,16793751,16793015,16793223,16793298,16793406,16794015,16793005,16793405,16793471,16792906,16793401
L1D_REPL,r0f45:u,0.0249230834044,131264,131234,131227,131196,132188,131197,131288,131202,131137,131177,131240,131230,131254,131162,131165,131208,131229,131184,131161,131204,131200,131170,131168,131183,131192,131164,131180,131194,131193,131160,131149,131201
L1D_M_REPL,r0046:u,0.00826148455594,65543,65532,65538,65543,65538,65538,65539,65536,65523,65542,65540,65543,65540,65531,65533,65535,65541,65542,65533,65546,65543,65541,65536,65540,65538,65531,65540,65538,65539,65537,65526,65549
L1D_M_EVICT,r0047:u,0.159327418261,65501,65571,65515,65542,65501,65482,65548,65547,65522,65579,65544,65526,65543,65573,65506,65469,65548,65524,65447,65571,65515,65447,65452,65500,65488,65529,65453,65502,65506,65439,65430,65474
L1D_PEND_MISS,r0048:u,0.759206290424,844333,848892,4662,2762,86848,94895,133140,133886,135807,135566,135286,134680,132511,134762,134167,136027,134273,134411,143269,156635,141030,134607,140952,133006,133168,135009,135341,140238,133482,136207,134944,133066
L1D_SPLIT.LOADS,r0149:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1D_SPLIT.STORES,r0249:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSE_PRE_MISS.NTA,r004b:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSE_PRE_MISS.L1,r014b:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSE_PRE_MISS.L2,r024b:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOAD_HIT_PRE,r004c:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1D_PREFETCH.REQUESTS,r104e:u,-0.847349821093,1113,1092,64396,64246,64374,64378,64404,64398,64384,64388,64388,64384,64396,64389,64393,64397,64388,64395,64378,64378,64380,64381,64387,64394,64379,64393,64390,64401,64391,64386,64394,64392
L1I_READS,r0080:u,0.999999306751,48426111,45265188,42110824,21485313,18054255,18049711,18048409,18049672,18048241,18052033,18054337,18056703,18050665,18052339,18052556,18057828,18053322,18044551,18062988,18082586,18059054,18049352,18056573,18051448,18050850,18049868,18052277,18057416,18046436,18053476,18053530,18055644
L1I_MISSES,r0081:u,0.601313061119,28,24,14,15,16,10,8,14,16,12,8,5,5,17,10,10,6,17,12,10,9,14,10,4,15,23,16,7,13,12,10,11
ITLB.SMALL_MISS,r0282:u,-0.153071522514,0,0,-1,1,1,0,-1,1,1,0,0,-1,-1,1,0,0,-1,1,0,0,0,1,0,-1,0,3,1,-1,1,0,0,0
ITLB.LARGE_MISS,r1082:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITLB.FLUSH,r4082:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITLB.MISSES,r1282:u,0.171498570845,0,1,1,0,2,0,0,0,1,1,0,0,-2,0,1,0,0,1,0,-2,0,1,0,0,-1,1,1,0,0,0,0,0
INST_QUEUE.FULL,r0283:u,0.99999869213,30585011,27449887,24295602,3703309,233814,221635,222275,224375,225209,225732,226293,230147,220916,229206,226133,226654,227292,225013,234426,245992,231469,226472,228451,220947,224395,229237,227839,228247,223711,227835,224344,223116
CYCLES_L1I_MEM_STALLED,r0086:u,0.834928001443,11941,11752,12647,8123,4918,6178,6875,5110,4035,4398,7178,6225,6631,3303,4602,5576,6308,4707,4410,6854,7350,4622,6096,7303,7126,3712,5498,6274,6508,4107,2991,6131
ILD_STALL,r0087:u,0.0861848125505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
BR_INST_EXEC,r0088:u,0.981637967206,6291700,6291683,6291672,6291555,6291467,6291479,6291469,6291468,6291485,6291477,6291478,6291476,6291468,6291478,6291481,6291479,6291469,6291488,6291490,6291470,6291462,6291492,6291487,6291472,6291476,6291477,6291484,6291474,6291470,6291489,6291480,6291480
BR_MISSP_EXEC,r0089:u,0.576339505056,28,28,33,23,9,20,13,14,23,16,14,14,13,16,15,19,10,21,23,6,5,26,19,15,18,12,16,14,12,28,24,22
BR_BAC_MISSP_EXEC,r008a:u,0.155354937644,32,21,6,20,17,9,39,27,25,-3,-47,23,34,8,-9,-21,31,2,20,26,12,-9,9,26,29,16,6,26,24,8,-5,-51
BR_CND_EXEC,r008b:u,0.983080819664,6291714,6291679,6291663,6291545,6291464,6291466,6291484,6291479,6291472,6291462,6291464,6291480,6291482,6291476,6291459,6291458,6291483,6291471,6291470,6291480,6291483,6291466,6291470,6291478,6291492,6291479,6291469,6291475,6291488,6291469,6291462,6291463
BR_CND_MISSP_EXEC,r008c:u,0.440221839358,20,22,30,4,14,8,9,13,19,13,12,17,17,14,17,23,10,17,19,18,6,13,20,19,13,17,14,3,11,18,21,20
BR_IND_EXEC,r008d:u,0.052325885652,0,-1,0,-1,-1,-1,-1,0,0,-1,0,0,0,-1,-1,-1,0,0,0,-1,0,-1,-1,0,0,0,-1,0,0,0,-1,0
BR_IND_MISSP_EXEC,r008e:u,-0.184572992952,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1
BR_RET_EXEC,r008f:u,-0.025724631747,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,2,1,1,2,0,0,0,2,2,1,0,1,1,0,0
BR_RET_MISSP_EXEC,r0090:u,0.0864317559852,0,1,2,0,0,0,0,0,1,1,1,0,0,1,1,1,0,-1,2,2,0,1,0,0,0,0,2,2,-1,1,2,2
BR_RET_BAC_MISSP_EXEC,r0091:u,-0.0556817982296,-4,-19,21,-6,-1,-5,1,-1,0,12,16,-2,6,0,15,8,-18,-53,17,18,2,4,-11,3,-2,-7,17,12,-43,18,9,24
BR_CALL_EXEC,r0092:u,-0.187530049692,0,0,1,1,1,0,0,1,1,0,1,0,0,2,1,1,1,2,1,1,0,1,0,0,1,1,1,0,0,1,0,1
BR_CALL_MISSP_EXEC,r0093:u,0.107438946541,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
BR_IND_CALL_EXEC,r0094:u,-0.0535779262229,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,0
BR_TKN_BUBBLE_1,r0097:u,0.0842557418959,146,139,68,116,81,177,122,43,22,51,217,174,126,60,89,126,172,-16,-58,176,148,63,160,151,-103,38,161,197,8,-50,194,198
BR_TKN_BUBBLE_2,r0098:u,-0.113824026376,61,11,-67,72,65,37,13,-44,67,71,6,25,-83,51,68,19,17,75,40,-100,17,56,50,12,27,71,16,3,21,67,18,13
RS_UOPS_DISPATCHED,r00a0:u,0.946552579801,55581254,55581607,55580146,55578112,55577384,55576556,55576512,55576461,55577154,55577128,55576398,55576409,55575918,55577240,55576958,55576540,55576719,55577458,55576743,55576139,55576520,55577529,55576726,55576438,55576904,55577131,55576877,55576352,55576910,55577306,55576889,55576499
RS_UOPS_DISPATCHED.PORT0,r01a1:u,-0.976918139527,6813248,6292964,6291660,8974920,10371080,10455678,10458694,10451719,10424022,10413182,10443056,10454759,10459628,10427328,10445637,10332447,10337828,10383215,10388718,10301833,10393887,10445605,10453761,10459759,10442999,10424172,10433524,10458704,10451633,10423747,10444425,10333621
RS_UOPS_DISPATCHED.PORT1,r02a1:u,-0.983073381511,5244152,5243968,5245425,7147329,8359676,8362954,8354373,8351290,8356060,8344535,8348927,8360896,8359258,8352528,8364286,8361266,8319147,8354119,8362004,8269657,8348090,8365186,8362763,8353916,8349804,8350378,8357692,8356061,8353099,8352237,8363124,8356612
RS_UOPS_DISPATCHED.PORT2,r04a1:u,0.959644726582,10486963,10486901,10486845,10486159,10486108,10486056,10486148,10486192,10486061,10486060,10485982,10486059,10486192,10486152,10486019,10486021,10486152,10486126,10486050,10486150,10486239,10486063,10485950,10486131,10486176,10486093,10486108,10486155,10486214,10486071,10486074,10485975
RS_UOPS_DISPATCHED.PORT3,r08a1:u,0.920083868005,6291795,6291788,6291738,6291656,6291557,6291540,6291513,6291518,6291522,6291542,6291555,6291511,6291514,6291507,6291541,6291551,6291494,6291479,6291560,6291536,6291541,6291562,6291536,6291480,6291513,6291508,6291570,6291518,6291456,6291531,6291552,6291547
RS_UOPS_DISPATCHED.PORT4,r10a1:u,0.778784381369,6291573,6291596,6291620,6291594,6291486,6291496,6291490,6291480,6291466,6291507,6291502,6291510,6291481,6291475,6291498,6291502,6291491,6291462,6291470,6291508,6291491,6291489,6291502,6291490,6291466,6291476,6291499,6291509,6291469,6291431,6291510,6291501
RS_UOPS_DISPATCHED.PORT5,r20a1:u,0.980548733662,20453652,20974990,20973366,16361720,13791930,13681490,13687226,13710072,13742035,13749480,13703807,13685250,13682117,13737155,13696659,13813319,13849496,13782839,13754514,13938468,13757843,13707181,13702912,13684589,13723503,13736536,13708893,13685011,13715912,13748605,13693144,13811477
MACRO_INSTS.DECODED,r01aa:u,0.873810174739,44043348,44043437,44043188,44042237,44040634,44041173,44041317,44040957,44040213,44040686,44041277,44041444,44041386,44040629,44040615,44041152,44041121,44040687,44040632,44041359,44041287,44040674,44041076,44041548,44040703,44040448,44040848,44041279,44040862,44040341,44040408,44041178
MACRO_INSTS.CISC_DECODED,r08aa:u,0.181540076877,2,2,3,4,0,1,2,3,-6,1,3,2,1,-1,0,1,3,1,-2,5,2,1,2,6,0,-2,1,3,1,-3,-2,1
ESP.SYNCH,r01ab:u,0.190262502597,4,2,5,-1,-5,4,1,3,6,1,1,2,0,-3,-2,0,-2,2,6,-5,-10,8,6,2,4,2,-9,0,2,5,5,1
ESP.ADDITIONS,r02ab:u,0.193215770905,15,9,18,-1,-12,22,3,13,22,-1,7,4,2,-3,-5,4,-6,8,17,-12,-31,27,19,9,15,6,-17,2,9,23,15,11
SIMD_UOPS_EXEC,r00b0:u,0.954820756132,1048624,1048627,1048635,1048600,1048582,1048583,1048587,1048586,1048583,1048582,1048584,1048589,1048588,1048587,1048582,1048585,1048588,1048584,1048583,1048588,1048591,1048583,1048584,1048589,1048588,1048584,1048583,1048587,1048586,1048583,1048583,1048585
SIMD_SAT_UOP_EXEC,r00b1:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMD_UOP_TYPE_EXEC.MUL,r01b3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMD_UOP_TYPE_EXEC.SHIFT,r02b3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMD_UOP_TYPE_EXEC.PACK,r04b3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMD_UOP_TYPE_EXEC.UNPACK,r08b3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIMD_UOP_TYPE_EXEC.LOGICAL,r10b3:u,-0.18483773787,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1
SIMD_UOP_TYPE_EXEC.ARITHMETIC,r20b3:u,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INST_RETIRED.ANY_P,r00c0:u,0.955075044651,44040066,44040065,44040065,44040056,44040054,44040053,44040055,44040053,44040053,44040053,44040053,44040053,44040053,44040056,44040053,44040053,44040055,44040055,44040053,44040053,44040055,44040053,44040053,44040054,44040055,44040056,44040053,44040054,44040056,44040053,44040053,44040053
INST_RETIRED.LOADS,r01c0:u,0.955075044651,10485746,10485745,10485745,10485736,10485734,10485733,10485735,10485733,10485733,10485733,10485733,10485733,10485733,10485736,10485733,10485733,10485735,10485735,10485733,10485733,10485735,10485733,10485733,10485734,10485735,10485736,10485733,10485734,10485736,10485733,10485733,10485733
